,Cr,Fe,Cd,Zn,Cu,Pb
yghU,0.02701343705280814,-0.07170441842056172,0.007352066831166283,0.00819087891534485,0.0350495611294049,0.08025039284912126
yfhH,0.057564474813352494,0.01886191924036333,0.002085644720584733,0.023046532375356334,0.03837937467414944,0.03811128865314184
yqiJ,0.029209955749913582,0.0015260869682311357,-0.00016724354013722902,0.04142704416720077,0.006636310728888987,0.06773497241445456
rpmI,-0.005530886378628846,-0.07178535591061327,0.04100559372615115,0.015929845849225868,0.17988303868040012,0.03902759392642083
pldA,0.018934227094102286,-0.04648011337711305,0.010969554222368718,0.05145793102419991,0.023815870145855615,0.057081317930689185
yrbG,-0.0732458750330317,-0.0816751509933785,0.015168596287244897,0.014798594696487411,0.022817400759248468,0.061417884729369134
dacB,0.021372222288694058,-0.06190305858894455,0.01334211792584635,0.03556856050813401,0.0196861688061429,0.0493142267299336
rrfG,0.009964972533989841,-0.02595870127489324,-0.0076737721722309,0.02605559419358808,0.013689965512271429,0.01363680662739395
lacZ,0.08126603848580052,0.025167533836218944,0.04895858319776815,0.10119841676308833,0.08883426375007498,0.1156162921786333
yheS,0.01476598994209046,-0.04611746211966168,0.009440040839558453,-0.002606260284834963,0.04262122335767534,0.02968304076474099
ydiV,0.015516957913168584,0.02637811741399879,0.05277466147119719,0.04514601684330625,-0.0065853814150504016,0.008278205809618655
ygfU,0.0028037742189449687,-0.06563759879466531,0.015129480390996845,0.017702537590689543,0.03441288669109314,0.014511015940647314
ybjH,-0.05894625634573681,-0.06010235653273217,0.03644166336771426,0.008314149233586646,0.03927072483173746,0.039108369251790724
recN,0.2363052899133207,-0.08244344666100038,-0.027830664747233717,-0.021465965306825867,0.10276240877843905,0.05825848630723951
yeaE,0.020463471319549807,-0.1310988203542066,0.0609658490577515,-0.009636082737178043,0.035825170165062946,0.017899360763115393
pitA,0.017205902920384812,-0.002735844887155428,-0.004345813114218208,-0.017859413345704844,0.03016754193689471,0.05692392023139035
ymcC,0.01456454439328835,-0.04939039529826371,0.008628611335105188,0.029012257242520084,0.024646157274918964,0.024513110576382082
ilvD,0.02772904658634368,-0.002018297613161162,0.047320879146561225,-0.016751993459891625,0.020519411474275273,0.012468960617390642
manY,0.00661604468266802,-0.0679996863490051,0.013359723966401057,0.059027426972002486,0.013027753801287253,0.006081809927702372
yhfA,0.0047407475980104745,-0.0929513022811221,-0.007495361305340421,0.0407333393876734,0.022664380619221162,0.03346849946766216
aes,0.026363760932025054,-0.059672567904694926,0.0708701961353646,0.05994604320356128,0.12898958718370634,0.020694423465126233
ygjG,0.05780720389306686,-0.25866685795004524,0.05597322699087236,-0.029377708713297087,0.06884133364343606,0.05671949783458687
mrp,0.010152255636304177,-0.24919148562560678,0.0019269324814591717,0.2494666380468044,-0.0004026446801460997,0.09925163016018115
msrB,0.03420249442756965,0.039371060930326864,0.031957874678916635,0.05126186469248607,0.0379670563876048,0.058660817411887216
ycbC,0.025187378605996433,0.033488754655974194,0.06181677942933835,0.023838880666146155,0.029156290602629652,-0.00281225904769265
argG,0.029409662922619643,0.1332699509126568,0.025292227338529275,0.0710132428130934,0.043509320262318796,0.011775512377841435
yejK,-0.007759824497704959,-0.05031957078539873,0.47630579205485096,-0.019953127074912647,0.007288819213736568,0.05061389982947349
yacH,0.043667176600676726,-0.04634072354801222,0.011420257637321862,0.06402168482621139,0.03587334179118675,0.039450693411247
upp,0.042514284664364806,0.28842403823416035,0.03125983240788523,-0.03533583544601129,0.07247241344191929,0.015980605245225
asnA,0.0042286926934406,-0.05433255137325088,0.016264612643517258,0.06204735067821898,-0.0009995586097559944,0.0378840085773147
entF,0.012157104367562174,-0.04573445530179377,0.011494674477090183,0.059368899405226834,0.018886922319807067,0.041927021637789386
dps,0.03437575032108207,0.011702086005606849,0.02271960785598407,0.06967687732762219,0.02907475039571082,0.03927577327887431
murB,0.01883879134473891,0.03457805694860853,0.00063071158262096,0.05988169823257778,0.029944523227001463,0.05406250697820337
poxB,0.05660716160112391,-0.12174303457841305,0.013043832333689817,-0.0017003519714865938,0.018558627865090684,0.07525738940328838
acpP,0.018349484625818837,-0.07861822637042992,0.022204903131033862,0.12445768614831938,0.03780876712552243,0.04434741551969026
torS,-0.01515708153859039,0.010349466806564438,0.03171883244618154,0.006942100064097333,0.053063931247071185,0.08389368558357099
uidA,0.011925948991693075,-0.02692887049389355,0.003391488254958509,0.00477205522843948,0.025594581238181303,0.01289071892494917
U66,0.01393729057966549,-0.021182935688183017,0.01719121916487369,0.03602058003382544,0.031963701579047786,0.033458521223365914
torR,0.004117626319193777,0.0058835180216023865,0.0009916856554959272,0.06939333603862616,0.04132965997277586,0.004261587362840623
gatY,0.01578367954151823,-0.06474608599977298,0.012110457778866148,-0.011814533946416655,0.018954835936720812,0.04555066675437372
pabC,0.011440091003747982,-0.0270095776112281,0.006136202284315915,-0.011160619647675769,0.04914435828936207,0.05283828163390588
adhE,-0.005885126724311361,-0.1081675717702794,-0.038659870910954706,-1.79586469168787e-05,-0.007297547212823944,-0.0006591568822184068
yjbB,0.017918210169352095,-0.1497692420190855,-0.0005075919196223647,-0.014424534319506178,0.014405588821383656,0.049031771993580234
galS,0.014716939359237258,0.0075955255035973866,0.013133696672178735,0.040505720600729545,0.041191684567944364,0.039058357055409824
molR_2,0.0063886133978860145,-0.05578862991245322,-0.0034116290324930666,0.051159600974451824,0.011603194945116689,0.0006200399988938343
b2192,-0.023134038734152023,0.014482312978493568,0.005110295823976549,0.033392994730142844,0.01395263421451273,0.027734435919369894
yjbE,0.005764892749244125,-0.08371288852337391,-0.013175333497541585,-0.002862934589739027,0.027981663874713018,0.05157068337179782
yjcH,0.019760041496122552,-0.056275955027369415,-0.005020037319188122,0.017989654786765466,0.015044772833287772,0.04719211142366667
ubiE,0.017936533125910006,-0.04490711831576096,-0.016123508426560334,0.09419021619282084,0.023433031106592478,0.041420043084608664
yfbV,0.0211558553578912,-0.0431727261594115,0.03328867827891499,-0.0130005395208344,0.03054070763077937,0.07039451249586894
yjbF,0.019673718960557484,-0.05166515231281219,-0.005760820808221022,0.007844512443269006,0.00877852171622647,0.0031321316319250767
yjcO,0.020096089833627696,-0.03831786694222899,0.025604035602025853,0.06802927472831598,0.04887836867279815,0.08012805287697657
hemN,0.002063602955373239,0.08248159913606899,-0.012539627457460688,0.03289808306310945,0.0005219187838687461,-0.014135036569174551
aegA,0.011317334554554317,-0.039912601743619325,-0.015857015037412783,0.0190185437406258,0.0355417770022718,0.059861158337282463
psiE,0.0007362315110964218,-0.08351771858042394,0.0030693417938604654,0.024697461763086563,0.03373580528727,0.005932414388846642
mdtO,-0.01233501208032204,-0.050327170702264445,-0.005697595239931357,0.02850376421775318,0.015364794804511334,0.06424542368392396
mog,0.018981526312751813,-0.06285814064184146,-0.004774926414916078,-0.02182977544081667,0.033656301820436364,0.06481066584718988
ygiP,0.010395005070995528,-0.05624449241450607,0.013990547212723504,-0.037889228327910536,0.024100168839522457,0.03471922254178735
yjbJ,0.07350304466039238,-0.18484785349457766,-0.013269357227977454,0.05186717455067416,0.02688298336309822,0.08736293111831155
mdtN,0.015541656572010058,-0.0402214596369289,-0.00729662353861895,0.03668704797714789,0.032939426466618245,0.02275481839097773
pspE,0.05007016675401368,-0.15014738509098044,0.023577411368831992,-0.014197652101549402,0.013127530976855534,0.07653508869951953
glpE,0.003973974260610887,-0.06998608481267958,-0.0029691560049862147,-0.0028087645375019852,0.036665845237133066,0.08044850378780023
yjbI,0.023381799387665287,-0.07064907700489986,0.009547665316429206,-0.12664866408548692,0.03530449646829513,0.02636553202389231
phnQ,0.013244576713237899,-0.052480852422675146,0.04523807703289277,0.02020228337418458,0.014908622337914304,0.037541013096138394
fdoG,0.04849051553402923,0.003511692031877608,0.01180251262337319,0.026922489973473848,0.05404875159806842,0.05881620515202896
yjdB,0.16698522511742955,-0.044874250583757214,0.013100273124257432,0.0017964693301917912,0.03623146851464843,0.015033668891354823
sfmA,0.026297907332247877,-0.09851485605244976,0.045587080740658696,-0.0825843701103931,0.03283810900462689,0.055111209636968986
zraP,0.03699990030432414,-0.08771744739287793,-0.052156974427681864,-0.030264954960075564,0.005390380298002852,0.028503115573245086
dusA,0.024658746339409243,0.09218640171480091,0.047715636924974464,-0.006229055092561498,0.043201000129886646,0.003575079232314022
aniC,0.021031753643966727,-0.09559759403017959,-0.011431452014104686,-0.0063980632210239195,0.038862446340560415,0.01029195966842777
bioB,0.051192046751447055,-0.20229383367602158,0.0058407361068097486,0.0013610163372874287,0.04476132131485546,0.021639523352676077
dcuS,0.04648113527469317,0.04987543459641868,-0.008275891067372415,0.008503817481342414,0.03192704484990529,0.05120349116165879
yjbQ,-0.001903742904340982,-0.11419809049851533,0.010157917908078937,-0.007978395222038982,0.010754784103248293,0.0036348014853884877
yjdF,0.004201141956543658,-0.0971162200079052,0.007968812093305461,0.048472120959204106,0.006712856038991268,0.015547189901253798
gltX,-0.002750182775970481,-0.08421394621863165,0.008615120414845823,-0.001046894087136353,0.037690185897469176,0.0136147097467487
xylF,0.016075063506143496,0.009017144945573296,0.010006486974828668,0.02568502196980305,-0.008328304453659844,0.026004810637010753
yccM,0.013325892808123489,-0.05880134523491292,0.011505480937256314,0.04558291730404045,0.051164067260411616,-0.037580173725305255
rmuC,0.04865667929559348,-0.04743753140764609,0.020434677372185572,0.03135054594021359,0.03072201662103559,0.05208590055889183
ygjI,0.012680174106290637,0.03876569478031629,0.03744344391437751,0.09459256557956147,0.015033890512119147,-0.01859957002692479
corA,0.08957365852677923,0.21241900080286522,0.0539261624163259,-0.029430643386355333,0.036540010153280476,0.46235886298027296
ybcV,0.02463818230213534,-0.07707985236466533,-0.005509483928860949,-0.01832666328833956,0.019784942779199406,0.004734284337135072
yaiA,0.040915527616993144,-0.1885941347303941,0.037270784765991695,0.004829444462715278,0.025345173359656463,0.10214954401351943
frlA,0.009953347690958196,0.06864721067701206,0.03358105830132683,0.08516936282419155,0.07932406981455868,-0.17716796690259448
cysZ,0.009018138819679448,-0.009187810095624782,-0.020160568825010536,-0.03330099997170749,-0.007381006512476525,-0.04343682100026515
ybhI,0.027495146039896987,-0.044391100328722524,0.022322528130325394,-0.006016893329159743,0.028676495525858974,-0.0029034999928594057
aidB,0.027352166853866423,-0.009207279091931378,0.03139331866355132,0.0071182813198607375,0.021894577258009234,0.030857794475292348
yeeR,0.030001950893513665,-0.0812943037917165,0.01515738788256074,0.007404783419552434,0.018971272399354002,0.021535924056749457
codB,0.05881967021788717,0.5299343930245651,0.026652295268451885,0.0038986693800619403,0.0800207619966038,0.08005142140773584
potF,0.03314502992629231,-0.11251661472938833,0.038564754780699616,0.00015797284155739846,0.01904675225675504,0.08542499836462639
ybfD,0.03013900226372825,-0.08849439713848128,0.008841077886789669,-0.029457986134086588,0.026728354472974742,0.026029475872352596
yeeV,0.0047697363079424555,-0.03137134179827473,0.004946066419486357,0.04805321042567486,0.014408795648574356,0.011267385340990204
mscL,0.023771268716511418,-0.1804714692139905,0.028303588629351818,0.05092437318784192,0.007109542075959819,0.10812049701000458
oppA,-0.07852067614273014,0.0670488443092552,-0.04847788664739524,0.12018470919676681,-0.06397176317079413,0.020239675913093665
ybgA,0.044016014556206906,-0.17909975288432903,0.010589406348274849,0.04031999686382223,0.032833989723406384,0.07919758612914057
yegP,0.02653340589494228,-0.25388676062972404,-0.00015683380552898238,0.07254819116726081,0.009605731010441265,0.004530322660558954
gntT,0.0009497389196118705,-0.10514790261209132,0.024180195660263817,0.01905627397315755,0.04128810286738693,0.05755194606762005
ydcS,0.042057413477504885,-0.10114082520142834,0.006209653518728579,0.02589325043584353,0.06581360324049038,0.08738319976078653
b0725,0.03045878733232255,-0.09368200774206,-0.00014053957142068436,0.026302608105794392,0.04501367166605736,0.030302636331801996
yfaD,0.0010104361111644043,-0.037649568419861126,0.05178587943194975,0.029610128157616093,0.011190691424315505,0.012740459968324203
yeaV,0.005028462782649669,-0.042190522131426905,-0.006300415660177464,0.031052620555362436,0.04088591515370465,0.041504224154049724
ybgE,0.012140197478362733,-0.04001849155034174,-0.011104767252403239,0.0008749550411999998,0.02017549831267574,0.039577680449398404
yfdG,-0.019993488300128263,0.014394440273622371,-0.006592583331754716,0.05684146415930409,0.035475701215330425,0.06744954172289859
lctP,0.008916234250380049,-0.10174525592860084,0.006920675381058223,-0.016326173418537843,0.02226536560922775,0.06750273307120111
yejA,0.014728780483753038,-0.029607972239273486,0.002664637582134546,0.06738017216081411,0.04341428936655117,0.05440372412325969
ybgC,0.007121200852728627,-0.02135948530545346,-0.006901228334924785,0.06819553873337866,0.03029016736887936,0.00870403581417786
yfdQ,0.011880766803542279,-0.07049527654543546,0.004304647506158629,0.009253581481189892,0.023197955469521452,0.013556588697572118
rbsD,0.03231092661169206,0.2917913148347781,0.03031504785427599,0.06360173905819778,0.07047538107782328,0.05571043324729938
sstT,0.00866090261483014,-0.09202776389225271,-0.015445209208677908,0.06932321064035046,0.016806188477159076,0.05087467508874075
ybhL,-0.005679352068887961,-0.14572874254558313,0.00030648574451658543,0.0730508302799212,0.013091923664527869,-0.004029261392937883
yffS,-0.015278215684738182,0.06553918860508483,0.021199261124987958,0.1230869720816981,0.0061655304202732925,0.15368997727692799
ybcY,-0.031343951840236806,-0.0519585855790511,0.0002823702621437066,0.13499747311411883,0.0339470286326206,0.16295524422439142
rpsL,0.011772440459199512,-0.02463017195883092,0.003999476794651652,-0.09419528086131272,0.012832871995997868,0.028135690935181864
pldB,0.02351386202177321,-0.04158396333395324,0.014910155766356573,0.060524220888559584,0.045638669358769604,0.020122613165162492
slt,0.04049398029555825,-0.1100020638397074,-0.024485715060347826,-0.037366400974945806,0.0531532030518228,0.0872381542721889
def,0.009984649924205708,-0.06826407953796479,0.005598877926000003,0.015334952561599871,0.006165373597383613,0.0568501629478043
rrnG,-0.006623828656554915,0.007680382635172064,0.028296225618061173,0.02957411927499421,0.0018108242015559052,0.038943992698820803
ybdH,0.055392709255496414,-0.032686332865097784,0.030538475499264046,-0.026298111521103864,0.04172949370731637,0.061438412502687
yadG,0.042387892631475375,-0.003341571280073943,0.1655362166232133,0.013129243349906857,0.006911686722543419,0.029900391769967
